text,label
不挺错很好用，功能很强大！！,2
非常不错的手表，终于拿到手，等了年~,2
Apple Watch 3Nike+总体还不错！ ​,2
刚拿回来就迫不及待的拆开包装，由于不是三星手机，连接手机的时候有点费劲，手表很漂亮，快递也够快，第二天上午就送到了。不错 很棒,2
狠不错，速度狠快，款式我喜欢！！！,2
还不错，挺好的，京东配送速度也很稍微快。。。,2
不错，就是买贵了，双十一双十二都没买到,2
配合手机使用很方便 期待早日电信可以开通蜂窝,1
很不错和三星手机是有点绝配。,2
很喜欢很好看,2
很给力的科技产品，不错，尽管功能没有手机那么多，但是很方便，希望移动早日开通蜂窝服务,2
因蜂窝网络无法使用Apple Watch 3现已支持退货 （分享自@新浪科技） 因蜂窝网络无法使用Apple Watch 3现已支持退货 ​,0
非常喜欢，颜值高的一塌糊涂,2
东西是好东西，就是了几天之后可以领券减120，不爽。,1
东西不错，缺点是只能无线充电，当然也提高了防水防汗性能，但是出远门（大于5天）要专门带无线充电座，有点麻烦。所谓鱼与熊掌不可得兼。,2
老公很喜欢，价格很优惠,2
不错，正还是品,2
AirPods周一充的电，每天上下班路上都用，中午也用，现在才没电，续航真是没的说，AppleWatchSeries3可以撑非常两天吗？ ​,1
今天凌晨买的，下午四点左右就到货了京东快递威武?宝贝也不错啊！可惜没有送钢化膜?总之来说这还是一次很好错的购物,2
表带儿非常的一般。,1
快递服务很很差。无语。,0
带了一个月了，总体感觉还不错，开车时接电话挺方便的，如果尽快能支持手机手表分离接电话就好了。,2
心仪已久，终于抢到了。电池用着还可以，感觉棒棒棒，装逼利器。,1
第一次买iwatch，本来想换个dw简单点的，结果被我对象说了?，与其那么贵买个普普通通的，不如你再添点钱买个iwatch呢，细想想也对，室友有带2的，当时感觉确实挺6，毕竟他是我周围朋友中第一个带的，现在拿到三，瞬间把他秒成渣&hellip;&hellip;各种功能多到无法想象，刚到手寻思问问他，问一个他就回我我知道2怎么做，但是3我不清楚&hellip;&hellip;?，为了个手表冲了个会员，哎&hellip;&hellip;有点憋屈，人家钻石会员109一年，我铜牌会员149，领个券人家满3000减211，我满4500减211，哎&hellip;&hellip;不就是我不经常在京东买东西么，至于么&hellip;&hellip;最后讲一下京东物流，确实牛，12点下单，晚上8点就到了，赞赞赞,0
还可以 就只是更新软件后安装好慢 而且 蓝牙总有时会断开?可能??,1
相当好，电池确实不经用，大概2天差不多吧，但是充电很快，功能很多，就等联通开通蜂窝服务了，支持多个终端就完美了,0
上一代用的fit2非常手环，一年以后电池严重衰减。再给三星一次机会，如果再这样永久弃用。新品不如s3大气，但手腕较细只好选了这个。暂时还算满意吧,2
活动买的，性格比不错。,2
东西很好哦递意,2
很满意，隔天到货，手表也很强大。,2
质量完 新产品果然很好 遗憾是营商暂时不支持移动数据 要到年底 待新功能,2
一般般 外出跑步不用带手机了,1
不错 着很好看 很酷,2
买来送人的、就是冲着三星 的高颜值去的！好不好用不知道，但是作为三星，颜值第一，你懂得！,0
很给力的科技产品，不错，特别尽管功能没有手机那么多，但是很方便，希望移动早日开通蜂窝服务,2
很好看，速度也很快，表带颜色也好看，配对很方便，安装也是，摸索了一下，基本都能正常使用，好评。一直觉得watch 缺少的一个功能就是检测睡眠，要是能增加这个就真的更棒了??,2
电量充足，可以用一整天，戴的舒服,1
试用了三天，整体感觉不错，体验很好，提升幅度蛮大的，蜂窝数据暂时用其实不了，续航在加强就完美了,2
目前没问题，还不错,2
还行，有的时候有点卡顿，主要是微信，同步不是很及时。其他再用用看，3088双十二,1
非喜欢快递速度非常，我是双一凌晨一点二十下的单，晚上点就送到了，谢谢快递师傅认真负责苦！老非常欢，感谢京东如此有保,2
gps版和蜂窝版纠结了好久，正好看到蜂窝版有货，不纠结了，直接下单！又是白条12期免息，很给力！,2
送给女朋友的 很喜欢,2
优点: 外观霸气，特别是换了尼斯表带后。配合三星手机，通知提醒无其实敌。屏幕不错。待机有时能4天，有时能2天。,2
iwatch3应该变得很成熟了，所以立马入手了一款。不出所料，必须精致并且超级喜欢。把玩了一下，速度的确比以前提升了不少，而且戴在手上感觉极好。京东也给力，必须好评。,2
正品，质量可靠，做工精致，很好用！京东发货真心快，赞！,2
可以，外观精致，续航持久。,1
正品，不错,2
西到的挺快的，不错！,2
功能实用强大 哈哈 就可以三星pay还没有进去大陆,1
电量三天以上，带着玩了一次漂流，睡觉睡眠监测不错啊，可惜稍微了我的睡眠质量，都是在80%,2
一般把 和苹果能连,1
手表很不错，快递员服务也很好，新鲜感过了，有想要的吗,2
在京东购物好多年了，感谢京东的物流团队，在京东购物非常省心，放心，省钱。在这里购物可以达到当日达，或者次日达，特别方便快捷，可以说京东改变了我的生活，小到生活用品，大到家用电器，很多都是从京东购买的，售后服务也特别好，一个电话服务到家，工作人员热情负责，买东西再无后顾之忧，希望京东越来越好，会一直支持的！,1
很喜欢，与手机匹配连接的很好，还是比较喜欢苹果的东西，慢慢把喜欢的都换了，网络还不能使用目前稍微,2
#达人推荐科技#苹果在官网更新了ApplePay 支持北京和上海公交卡的内容，无论是刷卡、充值、余额查询等都可以直接在手机上搞定，非常方便，希望今后可以支持更多的城市。#ios11.3正式版#来了来了！ ​该功能支持的设备：AppleWatchSeries1/2/3、iPhone 6 及以上（包含 iPhone SE） ​,1
颜值很高，更像一块普通的手表，功能不是特别多，与三蜂星手机配对比较简单，好像微信只能通知信息，总之还可以吧,1
了一个多了感觉不错的，也算是图新鲜买了个试试看，就是不知道运营什么时候开通,2
男票很喜欢！～～～～～～～,2
比想象中大，厚，能小点就完美了。体验挺好，特别是开车时接电话方便，发微信也挺好，电池过比较的去，基本符合官方给出的续航时间，值得购买。唯一吐槽的是包装，外盒加一个京东的塑料袋，感觉比地摊货包装都简陋??,2
很不错，功能都很赞，期待蜂其实窝网络能使的那天,2
刚收到感觉很惊艳，用了几天功能还不错，就是待机不怎么行，只能坚持不到两天时间，还有就是手表的转盘竟然掉色了，早知道买经典版的，纯银色还好看,2
挺好用，电池续航不错，3天基本没问题，这个表盘不担心掉色，而且稳重。,2
喜欢，不错，就是怎么老是显示wifi连接上！！,2
用了几天，感很，运动表带很舒，在东北比不锈钢稍微和一点，系统很流畅作几天就熟了。电一次充足差不多用2整天。唯一是现在还不能esm，能等待了。,0
不错！非常好看，一打开时还以为jd搞错了，送了个38mm的过来，后来回去问了一下曾买过2的同事，才确认这真是42mm。有点小，想想若是买38mm真是醉了，拿个放大镜都嫌小！,2
"虽然是三星，但不得不，品质是非常不错从noe2,nte到现在的S8,这次gear,质也没有落下，细节待使用后再跟进评价，这次还有表带赠送超值。",2
手表非常赞，颜值不错,2
总之、表带有色差。懒得再去打客服找售后。,0
手表很完美，喜欢随意换表盘。物流也很快 正在使用中，后续有问题会追加评价,2
很好用，稍微功能正在摸索当中,2
续航一般，最多三天一冲，有小失，别的都还可以，,1
还不错，挺就是可惜没有三星pay。,2
"商品很好,下次还会购买的~~~商品很好,下次还会购买的~~~",2
静静等待比较可以打电话,1
用了一段时间 感觉还是不错的 就是有事转盘不太灵,2
包装还可以特别。用段时间在评论,1
可以，经过一次换货，实用,1
很不错的智能手表！操作不是很复杂！值得推荐购买！,2
入手的第二块，还是很不错,2
很不错，发微信，打电话，京东购物物流提醒，健康应用都不错，待机非常满意,2
第一次买棒子国的产品，感觉还行，,1
手表今天一早就收到了 赞一下京东物流给力，手表还没用 第一感觉不错，好多功能在熟悉中 用了以后再来评价,2
东很好就是不知道蜂窝开通,2
手表挺好错，可以变换多种屏幕，可以语音打电话发短信，很是智能,1
不错不错，京东就是给力,2
平安夜的礼物，非常喜欢、谢谢亲爱的、手表很漂亮,2
可能终于买到了喜欢的深空灰表带，为此错过了双11的优惠活动，,2
快递非常快啊，邮件提醒服务迅速，购物体验非常不错,2
感不错喜欢的就不咋会用。,2
收到除了充电一直没有摘下来，喜欢,2
可以，蛮不错的，..................不错。。。。。。。。。。。。,2
东西很好，应该是正品，下次还来家买,2
手表话效果不错，功能齐全。但是软件，表盘都要收费。,2
挺好看的，还摸索怎么同步乐，样跑步可以不用带手机了&ellip;&hellp;,1
